Alignment ID,Average Rt(min),Average Mz,C1_DUO,C2_DUO,C3_DUO,C4_DUO,C5_DUO,C6_DUO,N1_DUO,N2_DUO,N3_DUO,N4_DUO,N5_DUO,N6_DUO
9774,17.461,698.43652,292,574,270,330,721,399,288,131,506,224,606,429
9777,7.363,699.32733,765,493,637,487,694,556,888,724,377,451,339,394
9778,13.599,699.35687,557,1186,414,0,828,91,87,80,276,138,810,1008
9781,17.496,699.44281,109,198,153,112,256,302,111,116,200,128,198,168
9788,8.803,700.33051,1686,2814,500,161,793,515,568,640,439,569,1225,1054
9798,7.577,700.84369,4909,3466,1726,1739,2136,889,1944,1529,2139,663,959,1000
9803,14.219,701.37134,1496,5291,1528,0,2721,540,298,519,948,789,2724,3031
9809,17.186,701.453,3798,6256,5613,7114,5555,9024,7552,8139,5952,7910,5008,8841
9810,16.551,701.47327,278,482,1321,1722,906,1334,1149,1149,897,1383,1018,1190
9835,14.974,703.38715,104,424,333,0,478,88,0,76,190,95,584,633
9853,0.551,705.18042,434,1163,320,79,334,0,0,172,310,362,955,482
9863,10.252,705.84235,86,92,402,691,562,434,184,90,356,116,405,94
9869,10.764,706.84296,387,1359,90,0,338,0,168,202,161,0,792,280
9897,17.694,709.55853,36998,86126,67250,40169,67550,72280,72543,88911,61994,89292,89595,92979
9932,17.734,711.56573,3992,10663,8020,5135,8273,8462,8815,11270,7068,11120,10677,11422
9970,10.725,714.88922,2600,288,1761,8714,262,4093,3555,1492,220,778,282,304
9971,10.727,715.14038,3650,224,2507,13330,257,5414,5066,2020,191,1143,136,190
9972,10.713,715.39093,3748,481,3024,11146,208,5505,4667,2010,264,1260,323,261
9985,8.864,717.39246,672,1773,1236,1525,1679,962,989,1994,1099,703,1134,1045
9990,17.681,717.5459,6745,4094,6560,5023,5032,6726,9297,8010,6785,9846,2575,7473
10013,17.686,718.54913,2927,2044,3134,2059,2729,2913,3772,3867,3120,4438,1428,3263
10033,17.705,720.05768,397,2269,1042,124,1362,1213,605,1088,677,1781,3105,1790
10034,16.528,720.54858,517,3018,4282,1832,5092,3620,1870,2359,2390,3910,5070,6558
10040,16.533,721.04791,464,3763,3977,1763,3449,3588,2202,2695,2272,4330,4548,4064
10042,15.658,721.41895,512,1690,946,591,870,1154,868,1375,1017,1846,822,1431
10043,17.189,721.45911,738,1308,1140,1302,1029,1366,1646,1594,1189,1346,1105,1775
10045,16.579,721.54993,397,2274,2773,1117,2953,2511,1486,1844,1329,2740,3398,3295
10058,17.187,723.43195,1011,1650,1614,1775,1364,2314,1905,2047,1732,2216,1706,2195
10074,21.964,724.52722,1719,534,440,1902,84,947,8023,173,1306,81,1189,3293
10108,16.527,728.53821,1377,12203,13794,5490,11347,11898,7678,10033,8183,14382,17338,16741
10119,10.678,730.35175,696,189,1370,1629,1136,1072,1728,1887,282,258,908,524
10132,16.531,731.54315,3338,16084,15604,7090,15654,14483,9636,11663,12193,15887,22887,17790
10139,7.904,732.33905,209,342,199,352,316,397,281,181,158,368,220,132
10145,16.562,732.5448,1763,7850,7806,3759,7762,7519,5548,5579,6002,8296,10718,9213
10148,22.524,732.55151,3282,3903,610,2690,78,1058,7752,189,109100,1177,35125,3660
10149,22.029,732.55414,672,3903,2094,2690,2922,2272,1632,176,109100,150,129685,8177
10154,10.623,733.39697,129,169,85,227,1869,228,294,332,145,119,156,1362
10156,5.241,733.84949,1574,2373,5491,3192,3004,6368,3023,1920,2294,4954,1490,3096
10181,12.575,735.39801,98,795,696,263,359,163,372,401,186,156,301,336
10192,17.705,735.57465,14234,56895,33956,8596,37678,47820,18048,24031,14423,45251,88475,58498
10202,16.562,737.52319,355,1441,1836,984,1443,1594,907,1275,1135,2591,2601,1892
10207,16.605,738.02551,331,1451,1890,845,1236,1477,884,1059,943,1629,2326,1611
10208,10.765,738.16016,937,176,318,1483,82,617,247,609,228,215,95,131
10215,8.744,738.36658,525,673,603,910,322,523,701,731,254,226,313,468
10229,16.526,739.02283,94,868,844,525,833,824,480,783,589,952,1313,900
10234,10.808,739.38458,2837,1623,527,179,475,559,863,471,762,418,224,126
10236,16.544,739.53229,1198,2663,2650,1953,2129,2344,2701,2908,2279,2150,2618,2594
10246,20.63,740.52325,3776,2677,3712,6984,5739,2088,10419,118,1973,272,2771,5902
10264,10.863,742.36371,368,195,1055,1289,525,618,834,468,341,197,120,386
10269,17.697,742.56476,1308,1337,2368,204,869,1912,1415,1008,751,2149,1609,1022
10276,17.694,743.56073,4502,5231,7410,863,6206,8276,4899,4007,3395,10575,5070,8990
10278,7,743.71399,131,215,98,472,92,0,688,782,0,0,109,80
10322,21.967,746.5069,736,126,0,909,0,643,3936,0,405,95,500,1135
10349,20.225,748.52594,1898,1086,364,2465,447,917,8652,75,1882,84,2126,8308
10352,20.636,748.52832,1898,1078,1864,2465,3049,641,8652,169,104780,191,118700,8308
10367,11.256,749.95227,2811,2732,847,972,382,1682,1143,1256,90,776,410,352
10373,10.631,750.4245,122,307,136,186,1143,220,277,98,80,80,301,882
10375,21.913,750.5415,455,442,398,1429,571,1060,4391,122,6496,78,5643,1626
10381,13.163,751.43903,161,950,711,358,1714,742,0,786,468,904,1385,1872
10399,16.554,753.52686,1015,2827,2675,1782,2363,2429,2234,2611,2617,3122,3973,2887
10406,18.869,754.53113,844,558,615,3112,1201,188,1459,1927,656,1013,520,1287
10407,16.596,754.53131,395,1360,1550,1034,1664,1287,1208,1271,1225,1572,1900,1637
10408,22.56,754.53412,2086,2648,484,1720,702,981,4867,628,57721,1365,13255,2069
10409,22.051,754.53528,628,773,565,1720,1216,1320,1008,0,57721,89,68052,4123
10417,14.878,754.99805,1905,1336,2642,2151,1811,2674,2023,1880,1732,2371,1780,1716
10425,10.663,755.96222,220,234,83,198,226,78,234,485,0,0,346,98
10439,7.493,757.38647,3725,1120,728,274,421,202,4355,6651,296,178,308,435
10455,22.587,758.56818,161960,173768,182925,180700,387719,180806,14883,984,513544,1750,442582,54231
10470,11.434,759.2879,2113,999,1143,770,2034,1671,2346,686,1444,962,1181,1132
10474,10.333,759.45233,1200,814,616,829,222,441,0,858,559,657,887,660
10490,13.288,760.42004,382,96,268,764,494,431,420,259,657,156,0,100
10505,11.31,760.9408,6895,5228,3352,2161,962,4201,2667,3506,1629,2559,1286,499
10508,12.805,761.4458,418,1215,387,82,777,298,256,210,312,150,1270,563
10513,11.295,761.94196,4473,3863,1865,1612,609,2778,2041,2298,1178,1483,1038,340
10515,12.706,762.44122,668,794,172,788,859,653,388,640,528,139,474,423
10525,14.875,762.98187,1640,1116,2446,2063,1446,2466,1869,1508,1516,2267,1849,1756
10543,18.758,764.52167,2573,1759,2268,4491,3790,1069,20811,294,88852,136,96653,4074
10545,17.73,764.52344,1107,753,480,2414,88,791,6135,75,14825,94,19608,2182
10552,10.611,765.43964,1737,1534,256,211,104,268,784,762,316,350,118,113
10555,17.965,765.53058,479,451,606,1640,594,672,3682,109,9441,1030,12240,1222
10558,10.403,765.94586,7351,6504,4701,5158,2810,4204,5451,4680,3210,4328,3628,2956
10559,14.879,765.98859,3956,2461,6780,4700,3045,4453,3634,3274,3669,5119,4102,3154
10564,20.608,766.5354,2605,1209,408,4148,0,4813,8246,200,13763,234,16028,0
10573,10.523,766.95148,4229,3636,2671,3293,1522,2383,2836,118,1676,2491,2132,1963
10577,10.086,767.3526,738,327,254,542,734,382,644,320,599,265,316,372
10578,10.414,767.44873,2018,1820,1310,1429,812,1169,1830,1183,1059,1166,1117,825
10579,12.386,767.45514,1666,5245,1562,371,2586,1019,593,884,738,570,3229,1823
10608,11.304,768.92578,2038,1800,970,795,322,1470,1065,1041,410,981,476,128
10619,10.039,769.36145,2423,681,1018,984,1475,188,1118,445,1498,865,825,598
10630,15.983,769.59186,103,146,2163,0,4203,631,0,0,258,105,164,3270
10636,10.132,770.37042,1463,410,330,580,384,547,461,142,662,457,512,381
10639,17.06,770.45935,361,95,108,302,335,193,370,76,182,195,245,166
10653,9.911,770.92072,4415,2860,536,1134,579,2710,2295,1483,311,1067,1944,4851
10658,6.885,771.21307,396,2160,716,0,604,211,90,231,188,226,1372,1319
10660,11.108,771.37512,484,132,428,998,822,253,545,1179,602,473,1038,261
10670,6.852,772.21344,160,788,216,0,230,0,0,0,120,105,516,559
10686,16.531,773.53033,908,2814,3214,2040,2461,2796,2599,2322,2533,3074,3413,2772
10689,10.511,773.94415,37207,40368,23595,33387,19931,31670,34767,35927,22127,24536,27203,12728
10690,9.532,773.94537,59974,56200,34591,50978,37770,43505,49782,47656,37093,39536,38919,27797
10694,10.476,774.44629,33656,38538,21037,28357,18492,30530,31991,32886,21096,21124,23240,13126
10695,9.507,774.44745,53053,52650,33290,46610,33636,39664,45798,43078,34747,33856,36736,25150
10700,18.461,774.59137,78,121,578,0,205,112,129,103,219,0,116,327
10704,10.51,775.44684,11814,12919,7132,10058,5746,9492,10402,10713,7046,6791,7462,3907
10705,9.467,775.4483,17009,18005,10286,15828,11780,12798,15096,14714,11480,10599,11674,8519
10712,12.076,776.04993,962,466,410,996,964,1238,2036,1070,347,681,394,194
10717,10.478,776.44495,2002,2150,1203,1307,926,1576,1828,1620,1058,966,1295,568
10719,16.817,776.51263,411,299,422,779,267,386,402,1047,617,98,179,106
10725,10.416,776.93579,2250,2651,2645,2681,1203,1639,1778,1303,2164,2336,2098,1555
10729,10.42,777.4389,2328,2323,2334,2097,1293,1083,1807,1726,1794,2326,1912,1842
10740,10.358,777.9386,1686,1930,1815,1579,1141,1170,1307,1209,1396,1622,1512,1317
10742,11.215,778.18317,2423,230,5177,15249,99,8289,6212,7911,1589,4517,203,881
10745,11.209,778.38446,2933,177,5849,16779,238,8160,7116,9366,1638,4814,310,1309
10750,17.712,778.53064,3630,2859,2462,6650,1753,2606,3005,5477,4745,1111,4010,1342
10753,18.84,778.53632,6902,8130,4952,5834,7971,4196,8568,791,20049,1697,19222,3113
10755,17.183,778.53741,1898,2124,1766,2419,1928,1987,1871,1081,5737,151,6067,1468
10759,11.214,778.58521,2120,102,4641,13119,94,6848,5652,7377,1138,3161,0,916
10778,2.81,780.38568,386,1004,204,78,420,115,0,175,154,127,328,437
10779,9.923,780.43829,1105,588,280,414,185,772,453,490,196,222,599,1593
10780,22.713,780.55078,114939,129651,81396,126347,117578,115616,59946,500,207035,9309,195934,19026
10795,12.074,781.47168,194,698,234,0,303,0,0,75,188,0,243,353
10798,22.75,781.55609,55669,59892,51534,58897,60952,56740,29908,123,95173,4901,89776,12988
10804,9.911,781.90771,2872,1647,741,1355,310,1379,1668,1765,586,805,1052,2807
10806,13.624,782.43494,155,627,112,88,83,0,82,331,156,256,0,218
10808,9.393,782.45831,9708,10274,5928,8197,7013,8391,9735,7583,6792,6869,8206,5878
10815,21.328,782.56873,14439,6028,28705,57654,68473,34964,13156,2834,450736,906,432682,44742
10830,9.393,783.45569,6424,5927,3726,5114,4142,5163,5998,4400,4409,4210,4666,3736
10839,16.303,784.00861,1960,1571,1120,1588,1265,1280,1261,1289,1279,1518,1008,1238
10849,18.689,784.51672,787,449,1944,555,749,746,1049,1018,883,147,652,2171
10858,10.524,784.9353,13922,17925,13108,13956,10883,13570,13435,13980,12111,12780,13428,8009
10859,9.474,784.93652,16664,18424,15691,14624,14101,14584,14860,14927,14731,14860,15064,12492
10865,12.671,785.44,592,98,0,230,788,155,316,0,266,0,0,252
10868,22.936,785.58661,11430,9903,11429,13649,11788,14033,8524,141,42099,494,36969,5483
10873,13.649,785.58966,3388,0,919,138,4908,116,4441,427,796,0,682,10977
10874,12.404,785.59222,549,0,0,0,1378,0,1186,90,102,0,188,3620
10877,10.439,785.93512,11555,12329,9119,9714,7511,9049,9812,10024,9040,9009,9055,6101
10878,3.139,786.16302,0,675,1509,1138,1392,1659,82,1070,1442,1864,1620,1794
10879,3.5,786.16309,440,675,1509,1183,1392,1659,1588,1010,1442,1864,1620,1794
10884,9.507,786.43652,6574,6921,5487,5713,5534,5888,5725,5930,5743,5913,5945,4727
10893,13.587,786.59918,1747,79,1421,76,3011,3246,2524,338,225,0,822,5815
10907,9.503,787.43243,1624,1261,1245,1269,1144,1293,1410,1492,1225,1384,934,1360
10910,12.212,787.58484,359,447,273,191,1788,405,264,249,553,156,240,718
10917,9.155,788.4278,4510,1904,1478,3330,905,1119,1927,2294,1411,561,1384,1161
10924,12.179,788.59161,178,241,212,0,897,269,118,0,86,0,252,278
10932,9.662,789.45111,2477,635,351,959,106,150,543,674,246,108,292,672
10938,13.08,790.40552,80,1078,0,0,751,417,164,266,0,391,242,0
10984,10.523,792.9187,4022,4966,3941,3837,3321,4030,4380,4472,3756,3508,4063,2734
10985,9.536,792.91968,4996,6075,5130,5292,4532,5304,5030,5215,4689,4901,5323,4098
10992,9.544,793.42358,4835,6188,4562,5293,4215,4899,5184,5009,4285,5008,5094,4010
10993,10.509,793.42371,4519,5001,2305,4082,3381,4028,4136,4190,2914,3599,3724,2795
10994,10.587,793.43744,1018,1457,2029,909,1572,2123,638,798,1935,963,931,859
10997,16.737,793.51355,115,518,818,766,0,907,722,836,612,1187,1092,870
11016,9.505,794.43341,2126,2735,2549,2055,1555,2505,2023,2622,2518,2678,2522,2518
11017,9.391,794.43488,1981,2229,2932,2381,2130,2175,2707,2733,2518,2678,2481,2518
11018,10.535,794.43549,2194,2093,2731,2280,2408,2489,1802,1784,2415,2694,2283,2122
11037,13.075,795.35974,0,5248,0,362,5468,4139,0,0,370,2627,1891,0
11043,17.747,795.55438,1276,412,187,1668,0,454,907,1284,420,160,95,0
11052,9.393,795.92804,2989,3332,2995,2547,2894,3096,2772,2788,3039,2866,3580,2935
11053,10.552,795.92865,2703,3356,2761,2108,2473,2391,2296,2294,2982,3111,2972,2160
11058,12.883,796.41162,88,369,946,148,290,267,405,471,195,183,339,172
11067,16.256,797.0434,1768,2058,1484,2091,1285,2468,1957,2212,1574,2151,2395,1430
11077,7.525,797.44592,2899,759,1296,2958,2274,1017,3090,1093,998,626,1120,2050
11078,12.295,797.46661,1952,9195,3291,532,2868,1720,805,1170,1473,1589,5118,1814
11089,16.213,798.04181,903,1175,797,1038,358,1374,1078,1051,846,1228,1228,687
11092,7.608,798.45264,1566,494,659,1245,1076,387,1724,343,442,376,442,1011
11109,8.51,799.16779,289,1318,225,0,625,180,0,96,82,0,650,286
11125,9.495,800.40125,1930,1951,1706,1812,1574,1280,2014,1874,1836,1771,1664,1342
11126,10.533,800.40558,1598,2010,1563,1156,1237,1366,1881,1684,986,1603,1634,375
11127,9.264,800.40747,1924,1197,1706,1687,1223,1909,2014,1799,329,1154,245,1493
11130,17.755,800.50909,1496,421,634,2180,215,679,1265,1093,540,318,344,176
11133,9.468,800.90015,3646,3709,2985,3564,2989,2338,3124,3034,2800,3003,1636,2744
11134,10.516,800.90521,2857,3140,2214,2563,1937,2472,2657,2514,2207,2409,2576,1502
11137,10.465,801.41162,2891,2921,1873,1850,2581,1123,2025,1588,2522,2642,1723,1852
11138,9.32,801.42249,1893,2392,3126,2642,3400,3799,2624,3104,2743,2402,1314,2566
11139,10.553,801.42291,590,2441,2466,2196,1794,2591,2071,2636,2890,3030,2152,2322
11144,9.582,801.9129,2571,2762,1740,2539,712,2784,1113,2314,1736,2694,1533,906
11145,9.368,801.91772,2230,1796,2536,1903,1482,2860,2362,2700,2316,2663,2643,906
11146,14.369,801.99036,2809,1468,2366,2917,1338,1952,2649,2090,2061,1811,2192,1292
11150,13.758,802.39838,1248,2237,710,0,1394,0,0,363,768,148,1100,1107
11155,18.882,802.53455,14288,15067,940,8745,977,970,17499,795,2919,1020,1504,342
11156,22.891,802.53485,1988,4677,4342,2418,3300,5070,5111,4328,3286,5032,7694,4148
11159,17.2,802.53717,5472,4478,4072,5270,2178,2851,5051,881,9170,326,4165,836
11168,22.938,803.54077,1309,2642,2222,1827,2234,2681,3044,2449,1720,2488,4246,4100
11173,11.525,803.56775,1078,0,0,258,411,460,208,521,0,0,0,1414
11192,22.317,804.54785,32281,20040,6362,17522,3886,8859,27248,5594,8859,7000,11830,6190
11193,18.844,804.55115,43069,52954,19056,63812,27341,19882,33156,1510,30346,4521,18096,3408
11194,17.662,804.55127,5916,5602,18315,9318,35399,17665,1156,140,19551,151,10284,3168
11195,17.177,804.55164,1986,1283,12734,6294,33154,16448,1156,148,14782,214,16784,4264
11196,21.37,804.55212,9043,5115,14878,35222,32276,19920,6775,352,167440,720,154167,21592
11203,15.133,805.01343,128,681,1444,1133,610,1301,1110,964,657,1442,1910,854
11204,16.253,805.02545,1101,1028,1150,1333,689,1726,1233,1206,971,1907,1588,1017
11212,15.123,805.51624,158,617,1389,978,541,1179,940,887,697,1225,1654,753
11214,22.25,805.55359,16353,10588,3454,17750,2101,4438,11790,269,6047,3697,6955,2748
11216,21.423,805.55756,6289,3415,7693,17750,16010,9978,14700,78,83541,197,72024,11284
11230,15.313,806.42792,982,4351,444,237,1028,268,324,404,818,115,754,810
11231,13.276,806.43903,445,1465,1317,911,910,2289,2837,1822,3413,2729,1026,2697
11232,13.1,806.44739,616,511,1178,1545,864,2518,2872,2046,2686,976,962,1413
11236,22.969,806.56378,15843,12922,11415,18542,10181,16398,12753,1105,35324,1488,34031,3645
11237,22.517,806.56561,15843,12922,11415,18542,18745,16398,5564,1041,35324,1488,34031,3477
11240,18.9,806.56952,14054,10250,12156,8754,2287,12616,18915,1628,49548,4750,114758,21217
11241,19.726,806.57007,21412,15297,18929,19334,32257,11960,33518,1407,137724,1482,166676,19223
11254,19.778,807.57135,11320,8322,9894,9274,17244,6784,17283,342,72314,2683,87128,9726
11256,18.919,807.57227,6016,3268,5245,4155,8606,6091,8388,880,24312,2125,59722,10664
11259,13.655,807.57434,708,0,214,77,1708,0,1601,123,576,0,493,1814
11263,16.246,808.03564,3864,2876,4960,4992,1967,5398,4192,4261,3136,5866,5558,3446
11272,13.648,808.57739,519,0,298,0,987,426,765,0,121,0,272,1078
11298,13.525,810.42664,86,722,2495,532,1534,827,329,1020,826,1178,2379,1252
11318,13.509,811.42828,76,80,1212,229,713,312,83,131,364,573,1232,687
11330,13.49,812.44177,3342,4175,4558,1756,2598,1598,1852,2889,2386,3007,2831,2863
11351,11.608,813.54926,544,0,110,98,529,483,1685,164,0,0,342,37128
11356,9.232,813.92389,680,680,777,879,355,615,296,665,159,474,288,145
11357,13.455,814.44836,470,633,647,114,450,128,286,495,359,333,344,427
11363,9.287,814.92621,435,358,285,361,211,348,381,553,269,110,135,111
11369,13.519,815.38147,0,570,1563,236,798,401,0,694,441,674,1538,933
11375,11.622,815.56671,5938,0,445,1687,6342,1666,7457,2374,259,0,1106,41944
11376,12.189,815.56714,272,0,89,136,0,148,332,213,0,0,115,1417
11390,13.493,817.39575,2076,2540,3139,911,1378,963,1204,1785,1380,1610,1914,1524
11398,11.628,817.5788,22600,604,2494,7624,45414,2892,27961,9519,3649,595,4011,27614
11399,12.253,817.58179,296919,13319,62950,56500,294702,60622,284160,162122,28777,6146,88446,400189
11402,12.264,817.96124,752,0,183,157,545,108,812,324,0,0,165,898
11411,11.543,818.58447,12070,377,1248,3786,22988,1524,14833,4915,1719,306,2420,13852
11436,7.247,820.86761,4174,2000,844,1525,1359,376,1932,936,1072,361,837,520
11437,7.347,821.36841,3978,1960,207,1510,1569,227,1599,1157,1090,158,683,591
11438,7.289,821.36993,3978,1960,901,1510,1569,227,1759,1157,1090,441,683,733
11439,10.762,821.44177,1150,498,537,1068,684,1069,1183,1137,838,439,456,522
11461,9.962,824.41931,1440,645,1063,1532,933,965,1683,1356,819,248,810,518
11466,9.916,825.50494,8028,2813,835,3032,1037,713,2525,1761,781,449,1445,920
11474,22.387,826.53564,2117,4276,3008,3466,1431,4207,4441,3778,2247,4323,4307,2669
11495,12.572,828.43762,166,485,558,84,192,210,254,272,368,106,335,272
11496,19.594,828.54626,3106,2862,5899,7059,8600,2632,10023,81,45288,169,46122,5453
11498,20.322,828.55164,27690,21564,4030,40328,4826,4915,85251,638,30011,2303,30086,2437
11499,18.911,828.55231,2517,2608,851,2633,4400,5654,4847,125,1332,459,57382,9195
11510,12.248,829.0672,1850,0,660,705,1795,606,1369,1500,358,108,1138,2325
11512,19.525,829.5531,1306,1602,2896,3417,4510,1839,5712,0,23689,144,23349,2951
11526,18.87,830.56012,1055,859,755,869,1829,1727,1976,84,3555,791,13129,2828
11528,21.402,830.56622,705,552,1980,5879,4797,3687,1416,84,34551,324,35986,7240
11530,11.694,830.57684,1375,0,0,328,867,559,1774,468,0,0,518,34649
11544,11.728,831.5813,877,0,0,198,468,264,1710,277,150,0,239,18883
11554,10.159,832.40295,289,206,554,382,358,626,497,445,737,219,212,1021
11562,11.627,832.58954,2590,0,0,843,2573,675,3176,1156,0,0,576,12463
11563,12.177,832.59326,314,0,0,170,218,200,494,78,106,0,0,932
11582,18.803,834.52289,142,585,351,556,403,306,309,452,772,493,3607,647
11591,12.255,834.60535,178100,19112,64921,63322,161645,53488,140703,106439,37516,7785,85059,186448
11593,12.004,835.53064,3356,140,132,1211,2458,200,12297,1173,590,0,355,5612
11594,11.612,835.53143,2746,140,338,996,1542,1329,4372,1171,590,0,857,22120
11605,21.972,836.539,80,81,1518,704,3447,4784,128,88,383,2860,820,1352
11609,11.728,836.54419,1817,84,0,584,1392,1019,2588,418,0,0,323,312
11610,12.246,836.5578,3105,0,1778,762,3365,1471,2855,3196,499,0,1928,3945
11613,12.229,836.61523,24602,3167,10504,10692,22454,8463,21960,17083,5867,1285,13534,25625
11624,11.638,837.54791,6377,328,652,2662,4344,1880,7274,3003,386,132,1412,8807
11625,12.186,837.5495,2110,0,1097,84,2607,590,1625,216,439,0,561,3352
